claim_name,claim_sovereign,indigenous_territory,indigenous_slug,year_min,year_max,year_count
British Columbia,Britain,ɬaʔamɩn gɩǰɛ (Tla’amin),sliammon,1858,1870,7
British Columbia,Britain,ᓀᐦᐃᔭᐤ ᐊᐢᑭᕀ Nêhiyaw-Askiy (Plains Cree),plains-cree,1858,1870,7
British Columbia,Canada,As’in’i’wa’chi Niy’yaw Askiy (Rocky Mountain Cree),aseniwuche-winewak-rocky-mountain,1871,2001,19
British Columbia,Canada,BOḰEĆEN (Pauquachin),bo%e1%b8%b1ecen-pauquachin,1871,2001,19
British Columbia,Canada,Beaver,beaver,1871,2001,19
British Columbia,Canada,Carcross/Tagish First Nation (BC),carcross-tagish-first-nation-bc,1871,2001,19
British Columbia,Canada,Carcross/Tagish First Nation (Yukon),carcross-tagish,1871,2001,19
British Columbia,Canada,"Cayuse, Umatilla and Walla Walla",cayuse-umatilla-and-walla-walla,1871,2001,19
British Columbia,Canada,Champagne & Aishihik,champagne-aishihik,1871,2001,19
British Columbia,Canada,Confederated Tribes of the Colville Reservation,confederated-tribes-of-the-colville-reservation,1871,2001,19
British Columbia,Canada,Dakeł Keyoh (ᑕᗸᒡ ᗲᘏᑋ),dakel-%e1%91%95%e1%97%b8%e1%92%a1,1871,2001,19
British Columbia,Canada,Da’naxda’xw Awaetlatla,danaxdaxw-awaetlatla,1871,2001,19
British Columbia,Canada,Dehcho Dene,dehcho-dene,1871,2001,19
British Columbia,Canada,Dene Tha’,dene-tha,1871,2001,19
British Columbia,Canada,Denendeh (Acho Dene Koe),acho-dene-koe,1871,2001,19
British Columbia,Canada,Dënéndeh,denendeh,1871,2001,19
British Columbia,Canada,Esketemculeucw (Esk’etemc),esketemculeucw-esketemc,1871,2001,19
British Columbia,Canada,Gitanyow Lax’yip,gitanyow-laxyip,1871,2001,19
British Columbia,Canada,Gitga’at Lax Yuup,gitgaat,1871,2001,19
British Columbia,Canada,Gitxaała,gitxaala,1871,2001,19
British Columbia,Canada,Gitxsan Laxyip,gitxsan,1871,2001,19
British Columbia,Canada,Gwa’Sala-‘Nakwaxda’xw,gwasala-nakwaxdaxw,1871,2001,19
British Columbia,Canada,Haida,x%cc%b1aayda,1871,2001,19
British Columbia,Canada,Halalt,halalt,1871,2001,19
British Columbia,Canada,Hesquiaht,hesquiaht,1871,2001,19
British Columbia,Canada,Homalco,homalco,1871,2001,19
British Columbia,Canada,Hul’qumi’num Treaty Group,hulquminum-treaty-group,1871,2001,19
British Columbia,Canada,Hupacasath,hupacasath,1871,2001,19
British Columbia,Canada,Huu-ay-aht,huu-ay-aht,1871,2001,19
British Columbia,Canada,In-SHUCK-ch,in-shuck-ch,1871,2001,19
British Columbia,Canada,Ka:’yu:’k’t’h’/Che:k’tles7et’h’,kayukth-chektles7eth,1871,2001,19
British Columbia,Canada,Kalispel,kalispel,1871,2001,19
British Columbia,Canada,Kaska Dena Kayeh,kaska-dena,1871,2001,19
British Columbia,Canada,Kelly Lake Metis Settlement Society,kelly-lake-metis-settlement-society,1871,2001,19
British Columbia,Canada,Kitselas,kitselas,1871,2001,19
British Columbia,Canada,Kitsumkalum,kitsumkalum,1871,2001,19
British Columbia,Canada,Ktunaxa ɁamakɁis,ktunaxa,1871,2001,19
British Columbia,Canada,Kulhulmcilh (Nuxalk),nuxalk,1871,2001,19
British Columbia,Canada,Kwakwaka’wakw A̱wi’nagwis,kwakwakawakw,1871,2001,19
British Columbia,Canada,Kwantlen,kwantlen,1871,2001,19
British Columbia,Canada,Kwiakah,kwiakah,1871,2001,19
British Columbia,Canada,K’ómoks,komoks,1871,2001,19
British Columbia,Canada,Lax Kw’Alaams,lax-kwalaams,1871,2001,19
British Columbia,Canada,La̱xyuubm Ts’msyen (Tsimshian),tsimshian,1871,2001,19
British Columbia,Canada,Lekwungen/Songhees,lekwungen-songhees,1871,2001,19
British Columbia,Canada,Lheidli T’enneh,lheidli-tenneh,1871,2001,19
British Columbia,Canada,Liǧʷiłdax̌ʷ,lig%ca%b7ildax%ca%b7,1871,2001,19
British Columbia,Canada,Lil’wat,lilwat,1871,2001,19
British Columbia,Canada,Lingít Aaní (Tlingit),tlingit,1871,2001,19
British Columbia,Canada,Michif Piyii (Métis),metis,1871,2001,19
British Columbia,Canada,Mountain Métis,mountain-metis,1871,2001,19
British Columbia,Canada,Musgamagw Dzawada’enuxw,musgamagw-dzawadaenuxw,1871,2001,19
British Columbia,Canada,MÁLEXEȽ (Malahat),malexe%c6%9a-malahat,1871,2001,19
British Columbia,Canada,Nadleh Whut’en,nadleh-whuten,1871,2001,19
British Columbia,Canada,Nadut’en,naduten,1871,2001,19
British Columbia,Canada,Niitsítpiis-stahkoii ᖹᐟᒧᐧᐨᑯᐧ ᓴᐦᖾᐟ (Blackfoot / Niitsítapi ᖹᐟᒧᐧᒣᑯ),niitsitapi-%e1%96%b9%e1%90%9f%e1%92%a7%e1%90%a7%e1%92%a3%e1%91%af-blackfoot,1871,2001,19
British Columbia,Canada,Nisg̱a’a,nisg%cc%b1aa,1871,2001,19
British Columbia,Canada,North Slave Métis Alliance,north-slave-metis-alliance,1871,2001,19
British Columbia,Canada,Nuxwsa’7aq (Nooksack),nuxwsa7aq-nooksack,1871,2001,19
British Columbia,Canada,Nłeʔkepmx Tmíxʷ (Nlaka’pamux),nlakapamux,1871,2001,19
British Columbia,Canada,Pacheedaht,pacheedaht,1871,2001,19
British Columbia,Canada,Qayqayt,qayqayt,1871,2001,19
British Columbia,Canada,Quatsino,quatsino,1871,2001,19
British Columbia,Canada,Quw’utsun,quwutsun,1871,2001,19
British Columbia,Canada,Sc’ianew,scianew,1871,2001,19
British Columbia,Canada,Secwepemcúl’ecw (Secwépemc),secwepemc-secwepemculecw,1871,2001,19
British Columbia,Canada,Semiahmoo,semiahmoo,1871,2001,19
British Columbia,Canada,Skwxwú7mesh-ulh Temíx̱w (Squamish),skwxwu7mesh-uxwumixw,1871,2001,19
British Columbia,Canada,Snaw-naw-as,snaw-naw-as,1871,2001,19
British Columbia,Canada,Snuneymuxw,snuneymuxw,1871,2001,19
British Columbia,Canada,Stellat’en,stellaten,1871,2001,19
British Columbia,Canada,Stz’uminus,stzuminus,1871,2001,19
British Columbia,Canada,St̓át̓imc Tmicw (St’at’imc),stlatlimc,1871,2001,19
British Columbia,Canada,Syilx (Okanagan),okanagan,1871,2001,19
British Columbia,Canada,S’Klallam,klallam,1871,2001,19
British Columbia,Canada,S’ólh Téméxw (Stó:lō),stolo-treaty-association,1871,2001,19
British Columbia,Canada,Tagish,tagish,1871,2001,19
British Columbia,Canada,Tahltan Nation,tahltan,1871,2001,19
British Columbia,Canada,Takla,takla,1871,2001,19
British Columbia,Canada,Taku River Tlingit,taku-river-tlingit,1871,2001,19
British Columbia,Canada,Teslin Tlingit Council (BC),teslin-tlingit-council,1871,2001,19
British Columbia,Canada,Teslin Tlingit Council (Yukon),teslin-tlingit,1871,2001,19
British Columbia,Canada,Te’mexw Treaty Association,temexw-treaty-association,1871,2001,19
British Columbia,Canada,Toquaht,toquaht,1871,2001,19
British Columbia,Canada,Tseshaht,tseshaht,1871,2001,19
British Columbia,Canada,Tse’khene,sekani,1871,2001,19
British Columbia,Canada,Tsuut’ina,tsuu-tina,1871,2001,19
British Columbia,Canada,Tŝilhqot’in Nen,tsilqotin,1871,2001,19
British Columbia,Canada,Ts’uubaa-asatx,tsuubaa-asatx,1871,2001,19
British Columbia,Canada,T’eqt’aqtn’mux,teqtaqtnmux,1871,2001,19
British Columbia,Canada,Uchucklesaht,uchucklesaht,1871,2001,19
British Columbia,Canada,We Wai Kai,we-wai-kai,1871,2001,19
British Columbia,Canada,Wei Wai Kum,we-wai-kum,1871,2001,19
British Columbia,Canada,Wet’suwet’en Yintikh,wetsuweten,1871,2001,19
British Columbia,Canada,Wuikinuxv (Oweekeno),wuikinuxv-oweekeno,1871,2001,19
British Columbia,Canada,W̱JOȽEȽP (Tsartlip),w%cc%b1jo%c6%9ae%c6%9ap-tsartlip,1871,2001,19
British Columbia,Canada,W̱SĺḴEM (Tseycum),w%cc%b1sl%e1%b8%b5em-tseycum,1871,2001,19
British Columbia,Canada,Yekooche,yekooche,1871,2001,19
British Columbia,Canada,Yuułuʔiłʔatḥ,ucluelet,1871,2001,19
British Columbia,Canada,ditidaqiic̓aq disib̓aʔk (Ditidaht),ditidaht,1871,2001,19
British Columbia,Canada,dxʷlilap (Tulalip),tulalip,1871,2001,19
British Columbia,Canada,híɫzaqv w̓áwís (Heiltsuk),heiltsuk,1871,2001,19
British Columbia,Canada,kʷikʷəƛ̓əm,kwikwetlem,1871,2001,19
British Columbia,Canada,nuučaan̓uuɫɁatḥ nism̓a (Nuu-chah-nulth),nuu-chah-nulth-tribal-council,1871,2001,19
British Columbia,Canada,saʔqʷəbixʷ-suyaƛ̕bixʷ (Sauk Suiattle),sauk-suiattle,1871,2001,19
British Columbia,Canada,sc̓əwaθenaɁɬ təməxʷ (Tsawwassen),tsawwassen-sc%cc%93%c9%99wa%ce%b8en,1871,2001,19
British Columbia,Canada,shíshálh swíya (Sechelt),shishalh,1871,2001,19
British Columbia,Canada,snʕickstx tmxʷúlaʔxʷ (Sinixt),sinixt,1871,2001,19
British Columbia,Canada,sq̓əc̓iy̓aɁɬ təməxʷ (Katzie),katzie,1871,2001,19
British Columbia,Canada,sx̌ʷyʔiɬp (Colville),colville,1871,2001,19
British Columbia,Canada,səl̓ilwətaɁɬ təməxʷ (Tsleil-Waututh),tsleil-waututh-s%c9%99l%cc%93ilw%c9%99ta%c9%82%c9%ac,1871,2001,19
British Columbia,Canada,x̣àʼisla w̓áwís (Haisla),haisla,1871,2001,19
British Columbia,Canada,"Á,LEṈENEȻ ȽTE (W̱SÁNEĆ)",w%cc%b1sanec,1871,2001,19
British Columbia,Canada,Ĩyãħé Nakón mąkóce (Stoney),stoney,1871,2001,19
British Columbia,Canada,šxʷməθkʷəy̓əmaɁɬ təməxʷ (Musqueam),x%ca%b7m%c9%99%ce%b8k%ca%b7%c9%99y%cc%93%c9%99m,1871,2001,19
British Columbia,Canada,ƛaʔuukʷiʔatḥ (Tla-o-qui-aht),%c6%9ba%ca%94uuk%ca%b7i%ca%94ath%cc%a3-tla-o-qui-aht,1871,2001,19
British Columbia,Canada,ƛohos giǰi (Klahoose),klahoose,1871,2001,19
British Columbia,Canada,ɬaʔamɩn gɩǰɛ (Tla’amin),sliammon,1871,2001,19
British Columbia,Canada,ᓀᐦᐃᔭᐤ ᐊᐢᑭᕀ Nêhiyaw-Askiy (Plains Cree),plains-cree,1871,2001,19
Canada East,Britain,Abitibiwinni Aki,abitibiwinni-aki,1840,1866,9
Canada East,Britain,Anishinabewaki ᐊᓂᔑᓈᐯᐗᑭ,anishinabek-%e1%90%8a%e1%93%82%e1%94%91%e1%93%88%e1%90%af%e1%92%83,1840,1866,9
Canada East,Britain,Cree,cree,1840,1866,9
Canada East,Britain,Eeyou Istchee,cree-nehiyawak-of-eeyou-istchee,1840,1866,9
Canada East,Britain,Ho-de-no-sau-nee-ga (Haudenosaunee),haudenosauneega-confederacy,1840,1866,9
Canada East,Britain,Kanienʼkehá꞉ka (Mohawk),mohawk,1840,1866,9
Canada East,Britain,Mi’kma’ki,mikmaq,1840,1866,9
Canada East,Britain,Nanrantsouak,nanrantsouak,1840,1866,9
Canada East,Britain,Nitaskinan (Atikamekw / Nehirowisi Aski),atikamekw,1840,1866,9
Canada East,Britain,Nitassinan (Innu),nitassinan-innu,1840,1866,9
Canada East,Britain,NunatuKavut,southern-inuit-nunatukavut,1840,1866,9
Canada East,Britain,N’dakina (Abenaki / Abénaquis),abenaki-abenaquis,1840,1866,9
Canada East,Britain,Omàmìwininìwag (Algonquin),algonquin,1840,1866,9
Canada East,Britain,Penobscot,penobscot-2,1840,1866,9
Canada East,Britain,Wabanaki (Dawnland Confederacy),wabanaki-confederacy,1840,1866,9
Canada East,Britain,Wendake-Nionwentsïo,huron-wendat,1840,1866,9
Canada East,Britain,Wolastoqiyik (Maliseet),wolastoqiyik,1840,1866,9
Canada West,Britain,Abitibiwinni Aki,abitibiwinni-aki,1840,1866,9
Canada West,Britain,Anishinabewaki ᐊᓂᔑᓈᐯᐗᑭ,anishinabek-%e1%90%8a%e1%93%82%e1%94%91%e1%93%88%e1%90%af%e1%92%83,1840,1866,9
Canada West,Britain,Anishininiimowin (Oji-Cree),oji-cree,1840,1866,9
Canada West,Britain,Attiwonderonk (Neutral),attiwonderonk-neutral,1840,1866,9
Canada West,Britain,Bodwéwadmi (Potawatomi),bodwewadmi-potawatomi,1840,1866,9
Canada West,Britain,Caldwell,caldwell,1840,1866,9
Canada West,Britain,Cree,cree,1840,1866,9
Canada West,Britain,Ho-de-no-sau-nee-ga (Haudenosaunee),haudenosauneega-confederacy,1840,1866,9
Canada West,Britain,Kanienʼkehá꞉ka (Mohawk),mohawk,1840,1866,9
Canada West,Britain,Meškwahki·aša·hina (Fox),meskwahki%c2%b7asa%c2%b7hina-fox,1840,1866,9
Canada West,Britain,Michif Piyii (Métis),metis,1840,1866,9
Canada West,Britain,Mississauga,mississauga,1840,1866,9
Canada West,Britain,Mississaugas of the Credit First Nation,mississaugas-of-the-credit-first-nation,1840,1866,9
Canada West,Britain,Myaamia,miami,1840,1866,9
Canada West,Britain,Odawa,odawa,1840,1866,9
Canada West,Britain,Omàmìwininìwag (Algonquin),algonquin,1840,1866,9
Canada West,Britain,Onundagaonoga (Onondaga),onondaga,1840,1866,9
Canada West,Britain,Očhéthi Šakówiŋ,oceti-sakowin-sioux,1840,1866,9
Canada West,Britain,Peoria,peoria,1840,1866,9
Canada West,Britain,Petun,petun,1840,1866,9
Canada West,Britain,Wendake-Nionwentsïo,huron-wendat,1840,1866,9
Canada West,Britain,Wyandot,wyandot-anderdon,1840,1866,9
Cape Breton,Britain,Mi’kma’ki,mikmaq,1784,1818,7
Cape Breton,Britain,Wabanaki (Dawnland Confederacy),wabanaki-confederacy,1784,1818,7
Claimed by Britain and France,Disputed,Beothuk,beothuk,1667,1667,1
Claimed by Britain and France,Disputed,Mi’kma’ki,mikmaq,1667,1667,1
Claimed by Britain and Russia,Disputed,Ahtna Nenn’,ahtna,1800,1821,5
Claimed by Britain and Russia,Disputed,Alutiiq (Sugpiaq),alutiiq-sugpiaq,1800,1821,5
Claimed by Britain and Russia,Disputed,Carcross/Tagish First Nation (BC),carcross-tagish-first-nation-bc,1800,1821,5
Claimed by Britain and Russia,Disputed,Champagne & Aishihik,champagne-aishihik,1800,1821,5
Claimed by Britain and Russia,Disputed,Dënéndeh,denendeh,1800,1821,5
Claimed by Britain and Russia,Disputed,Eyak,eyak,1800,1821,5
Claimed by Britain and Russia,Disputed,Gitanyow Lax’yip,gitanyow-laxyip,1800,1821,5
Claimed by Britain and Russia,Disputed,Haida,x%cc%b1aayda,1800,1821,5
Claimed by Britain and Russia,Disputed,Kitsumkalum,kitsumkalum,1800,1821,5
Claimed by Britain and Russia,Disputed,Kluane,kluane,1800,1821,5
Claimed by Britain and Russia,Disputed,Lax Kw’Alaams,lax-kwalaams,1800,1821,5
Claimed by Britain and Russia,Disputed,La̱xyuubm Ts’msyen (Tsimshian),tsimshian,1800,1821,5
Claimed by Britain and Russia,Disputed,Lingít Aaní (Tlingit),tlingit,1800,1821,5
Claimed by Britain and Russia,Disputed,Nisg̱a’a,nisg%cc%b1aa,1800,1821,5
Claimed by Britain and Russia,Disputed,Tagish,tagish,1800,1821,5
Claimed by Britain and Russia,Disputed,Tahltan Nation,tahltan,1800,1821,5
Claimed by Britain and Russia,Disputed,Taku River Tlingit,taku-river-tlingit,1800,1821,5
Claimed by Britain and Russia,Disputed,White River-Kluane,white-river,1800,1821,5
Claimed by Britain and USA,Disputed,Ahantchuyuk,ahantchuyuk,1800,1809,2
Claimed by Britain and USA,Disputed,Apsáalooke (Crow),apsaalooke-crow,1800,1809,2
Claimed by Britain and USA,Disputed,As’in’i’wa’chi Niy’yaw Askiy (Rocky Mountain Cree),aseniwuche-winewak-rocky-mountain,1800,1809,2
Claimed by Britain and USA,Disputed,Atfalati,atfalati,1800,1809,2
Claimed by Britain and USA,Disputed,BOḰEĆEN (Pauquachin),bo%e1%b8%b1ecen-pauquachin,1800,1809,2
Claimed by Britain and USA,Disputed,Cascades,cascades,1800,1809,2
Claimed by Britain and USA,Disputed,"Cayuse, Umatilla and Walla Walla",cayuse-umatilla-and-walla-walla,1800,1809,2
Claimed by Britain and USA,Disputed,Chafan,chafan,1800,1809,2
Claimed by Britain and USA,Disputed,ChalAt’i’lo t’sikAti (Chalat’),hoh,1800,1809,2
Claimed by Britain and USA,Disputed,Chelamela,long-tom,1800,1809,2
Claimed by Britain and USA,Disputed,Chemapho,chemapho,1800,1809,2
Claimed by Britain and USA,Disputed,Chepenefa,chepenefa,1800,1809,2
Claimed by Britain and USA,Disputed,Chimacum,chimacum,1800,1809,2
Claimed by Britain and USA,Disputed,Chinook,chinook,1800,1809,2
Claimed by Britain and USA,Disputed,Chit-dee-ni (Chetco),chit-dee-ni-chetco,1800,1809,2
Claimed by Britain and USA,Disputed,Clackamas,clackamas,1800,1809,2
Claimed by Britain and USA,Disputed,Clatskanie,clatskanie,1800,1809,2
Claimed by Britain and USA,Disputed,Clatsop-Nehalem Confederated Tribes,clatsop,1800,1809,2
Claimed by Britain and USA,Disputed,Confederated Tribes of Grand Ronde,confederated-tribes-of-grand-ronde,1800,1809,2
Claimed by Britain and USA,Disputed,Confederated Tribes of Siletz Indians,confederated-tribes-of-siletz-indians,1800,1809,2
Claimed by Britain and USA,Disputed,Confederated Tribes of Warm Springs,confederated-tribes-of-warm-springs,1800,1809,2
Claimed by Britain and USA,Disputed,Confederated Tribes of the Colville Reservation,confederated-tribes-of-the-colville-reservation,1800,1809,2
Claimed by Britain and USA,Disputed,"Coos, Lower Umpqua, Siuslaw",coos-lower-umpqua-siuslaw,1800,1809,2
Claimed by Britain and USA,Disputed,Coquille,coquille,1800,1809,2
Claimed by Britain and USA,Disputed,Cow Creek Umpqua,cow-creek-umpqua,1800,1809,2
Claimed by Britain and USA,Disputed,Dakeł Keyoh (ᑕᗸᒡ ᗲᘏᑋ),dakel-%e1%91%95%e1%97%b8%e1%92%a1,1800,1809,2
Claimed by Britain and USA,Disputed,Da’naxda’xw Awaetlatla,danaxdaxw-awaetlatla,1800,1809,2
Claimed by Britain and USA,Disputed,Dënéndeh,denendeh,1800,1809,2
Claimed by Britain and USA,Disputed,Esketemculeucw (Esk’etemc),esketemculeucw-esketemc,1800,1809,2
Claimed by Britain and USA,Disputed,Gitga’at Lax Yuup,gitgaat,1800,1809,2
Claimed by Britain and USA,Disputed,Gitxaała,gitxaala,1800,1809,2
Claimed by Britain and USA,Disputed,Gitxsan Laxyip,gitxsan,1800,1809,2
Claimed by Britain and USA,Disputed,Goshute,goshute,1800,1809,2
Claimed by Britain and USA,Disputed,Gwa’Sala-‘Nakwaxda’xw,gwasala-nakwaxdaxw,1800,1809,2
Claimed by Britain and USA,Disputed,Haida,x%cc%b1aayda,1800,1809,2
Claimed by Britain and USA,Disputed,Halalt,halalt,1800,1809,2
Claimed by Britain and USA,Disputed,Hanis Coos,hanis-coos,1800,1809,2
Claimed by Britain and USA,Disputed,Hesquiaht,hesquiaht,1800,1809,2
Claimed by Britain and USA,Disputed,Homalco,homalco,1800,1809,2
Claimed by Britain and USA,Disputed,Hul’qumi’num Treaty Group,hulquminum-treaty-group,1800,1809,2
Claimed by Britain and USA,Disputed,Hupacasath,hupacasath,1800,1809,2
Claimed by Britain and USA,Disputed,Huu-ay-aht,huu-ay-aht,1800,1809,2
Claimed by Britain and USA,Disputed,In-SHUCK-ch,in-shuck-ch,1800,1809,2
Claimed by Britain and USA,Disputed,Ka:’yu:’k’t’h’/Che:k’tles7et’h’,kayukth-chektles7eth,1800,1809,2
Claimed by Britain and USA,Disputed,Kalapuya,kalapuya,1800,1809,2
Claimed by Britain and USA,Disputed,Kalapuya (Mohawk),mohawk-4,1800,1809,2
Claimed by Britain and USA,Disputed,Kalispel,kalispel,1800,1809,2
Claimed by Britain and USA,Disputed,Karuk,karuk,1800,1809,2
Claimed by Britain and USA,Disputed,Kathlamet,kathlamet,1800,1809,2
Claimed by Britain and USA,Disputed,Kelly Lake Metis Settlement Society,kelly-lake-metis-settlement-society,1800,1809,2
Claimed by Britain and USA,Disputed,KiKiallus,kikiallus,1800,1809,2
Claimed by Britain and USA,Disputed,Kitselas,kitselas,1800,1809,2
Claimed by Britain and USA,Disputed,Kitsumkalum,kitsumkalum,1800,1809,2
Claimed by Britain and USA,Disputed,Klamath,klamath,1800,1809,2
Claimed by Britain and USA,Disputed,Konnaack,konnaack,1800,1809,2
Claimed by Britain and USA,Disputed,Ktunaxa ɁamakɁis,ktunaxa,1800,1809,2
Claimed by Britain and USA,Disputed,Kulhulmcilh (Nuxalk),nuxalk,1800,1809,2
Claimed by Britain and USA,Disputed,Kwakwaka’wakw A̱wi’nagwis,kwakwakawakw,1800,1809,2
Claimed by Britain and USA,Disputed,Kwantlen,kwantlen,1800,1809,2
Claimed by Britain and USA,Disputed,Kwiakah,kwiakah,1800,1809,2
Claimed by Britain and USA,Disputed,K’ómoks,komoks,1800,1809,2
Claimed by Britain and USA,Disputed,Lax Kw’Alaams,lax-kwalaams,1800,1809,2
Claimed by Britain and USA,Disputed,La̱xyuubm Ts’msyen (Tsimshian),tsimshian,1800,1809,2
Claimed by Britain and USA,Disputed,Lekwungen/Songhees,lekwungen-songhees,1800,1809,2
Claimed by Britain and USA,Disputed,Lemhi-Shoshone,lemhi-shoshone,1800,1809,2
Claimed by Britain and USA,Disputed,Lhaq’temish (Lummi),lummi,1800,1809,2
Claimed by Britain and USA,Disputed,Lheidli T’enneh,lheidli-tenneh,1800,1809,2
Claimed by Britain and USA,Disputed,Liǧʷiłdax̌ʷ,lig%ca%b7ildax%ca%b7,1800,1809,2
Claimed by Britain and USA,Disputed,Lil’wat,lilwat,1800,1809,2
Claimed by Britain and USA,Disputed,Lower Chinook,lower-chinook-2,1800,1809,2
Claimed by Britain and USA,Disputed,Luckiamute,luckiamute,1800,1809,2
Claimed by Britain and USA,Disputed,Michif Piyii (Métis),metis,1800,1809,2
Claimed by Britain and USA,Disputed,Miluk Coos,miluk-coos,1800,1809,2
Claimed by Britain and USA,Disputed,Modoc,modoc,1800,1809,2
Claimed by Britain and USA,Disputed,Molalla,molalla,1800,1809,2
Claimed by Britain and USA,Disputed,Mountain Métis,mountain-metis,1800,1809,2
Claimed by Britain and USA,Disputed,Multnomah,multnomah,1800,1809,2
Claimed by Britain and USA,Disputed,Musgamagw Dzawada’enuxw,musgamagw-dzawadaenuxw,1800,1809,2
Claimed by Britain and USA,Disputed,MÁLEXEȽ (Malahat),malexe%c6%9a-malahat,1800,1809,2
Claimed by Britain and USA,Disputed,Nadleh Whut’en,nadleh-whuten,1800,1809,2
Claimed by Britain and USA,Disputed,Nadut’en,naduten,1800,1809,2
Claimed by Britain and USA,Disputed,Nehalem,nehalem,1800,1809,2
Claimed by Britain and USA,Disputed,Nestucca,nestucca,1800,1809,2
Claimed by Britain and USA,Disputed,Newe Sogobia (Eastern Shoshone),eastern-shoshone,1800,1809,2
Claimed by Britain and USA,Disputed,Newe Sogobia (Western Shoshone),newe-western-shoshone,1800,1809,2
Claimed by Britain and USA,Disputed,Niitsítpiis-stahkoii ᖹᐟᒧᐧᐨᑯᐧ ᓴᐦᖾᐟ (Blackfoot / Niitsítapi ᖹᐟᒧᐧᒣᑯ),niitsitapi-%e1%96%b9%e1%90%9f%e1%92%a7%e1%90%a7%e1%92%a3%e1%91%af-blackfoot,1800,1809,2
Claimed by Britain and USA,Disputed,Nimiipuu (Nez Perce),nimiipuu-nez-perce,1800,1809,2
Claimed by Britain and USA,Disputed,Nisg̱a’a,nisg%cc%b1aa,1800,1809,2
Claimed by Britain and USA,Disputed,Nuwhaha,nuwhaha,1800,1809,2
Claimed by Britain and USA,Disputed,Nuxwsa’7aq (Nooksack),nuxwsa7aq-nooksack,1800,1809,2
Claimed by Britain and USA,Disputed,Núu-agha-tʉvʉ-pʉ̱ (Ute),ute,1800,1809,2
Claimed by Britain and USA,Disputed,Nüümü (Northern Paiute),northern-paiute,1800,1809,2
Claimed by Britain and USA,Disputed,Nłeʔkepmx Tmíxʷ (Nlaka’pamux),nlakapamux,1800,1809,2
Claimed by Britain and USA,Disputed,Pacheedaht,pacheedaht,1800,1809,2
